date,min,max,pm25,q1,q3,stdev,count
2025-07-20T00:00:00.000Z,4.43,7.88,5.85,5.35,6.32,0.64,587
2025-07-21T00:00:00.000Z,4.15,7.45,5.82,5.45,6.28,0.595,592
2025-07-22T00:00:00.000Z,0.25,11.35,6.29,1.38,8.18,3.396,594
2025-07-23T00:00:00.000Z,0.2,1.92,0.8,0.6,1.05,0.28,593
2025-07-24T00:00:00.000Z,0.63,6.1,2.78,1.5,4.2,1.463,593
2025-07-25T00:00:00.000Z,3.15,16.95,7.18,4.63,8.4,2.734,594
2025-07-26T00:00:00.000Z,1.63,11.02,6.22,3.39,7.45,2.437,593
2025-07-27T00:00:00.000Z,1.6,12.23,5.15,2.54,6.95,2.712,591
2025-07-28T00:00:00.000Z,0.98,5.3,2.2,1.75,2.75,0.799,593
2025-07-29T00:00:00.000Z,0.8,4.7,2.58,1.8,3.25,0.865,594
2025-07-30T00:00:00.000Z,1.02,3.9,2.33,1.83,2.75,0.59,593
2025-07-31T00:00:00.000Z,0.83,2.72,1.4,1.2,1.6,0.315,591
2025-08-01T00:00:00.000Z,0.7,2.67,1.5,1.3,1.8,0.357,592
2025-08-02T00:00:00.000Z,0.7,3.83,1.6,1.33,2.15,0.599,594
2025-08-03T00:00:00.000Z,0.2,3.83,1.2,0.55,2,0.8,594
2025-08-04T00:00:00.000Z,0.5,2.95,1.5,1.14,2.2,0.591,592
2025-08-05T00:00:00.000Z,0.88,3.88,1.92,1.45,2.6,0.689,541
2025-08-06T00:00:00.000Z,0.9,2.92,1.9,1.6,2.15,0.395,447
2025-08-07T00:00:00.000Z,1.5,4.09,2.58,2.29,2.88,0.425,531
2025-08-08T00:00:00.000Z,1.8,5.63,3.29,2.95,3.65,0.635,542
2025-08-09T00:00:00.000Z,1.17,3.72,2.22,1.8,2.8,0.595,563
2025-08-10T00:00:00.000Z,0.6,4.78,1.55,1.1,3.15,1.128,592
2025-08-11T00:00:00.000Z,0.52,2.42,1.33,1,1.58,0.379,593
2025-08-12T00:00:00.000Z,0.98,9.9,4.84,2.04,5.75,1.87,595
2025-08-13T00:00:00.000Z,2.4,9.44,5,3.75,5.8,1.328,581
2025-08-14T00:00:00.000Z,2.33,5.68,3.45,3.15,3.9,0.636,586
2025-08-15T00:00:00.000Z,2.5,10.52,6.82,5.07,8.1,2.086,490
2025-08-16T00:00:00.000Z,0.2,6.7,1.62,0.43,2.42,1.428,580
2025-08-17T00:00:00.000Z,0.2,1.3,0.43,0.38,0.5,0.128,592
2025-08-18T00:00:00.000Z,0.2,1.17,0.5,0.4,0.6,0.128,593
2025-08-19T00:00:00.000Z,0.38,7.57,2.8,0.8,5.12,2.193,593
2025-08-20T00:00:00.000Z,0.1,2.95,0.38,0.3,0.5,0.447,576
2025-08-21T00:00:00.000Z,0.1,1.42,0.4,0.3,0.5,0.213,382
2025-08-22T00:00:00.000Z,0.1,1.23,0.4,0.3,0.56,0.196,382
2025-08-23T00:00:00.000Z,0,0.8,0.2,0.1,0.3,0.13,589
2025-08-24T00:00:00.000Z,0.1,12.05,0.75,0.43,1.07,0.804,593
2025-08-25T00:00:00.000Z,0.3,2,1.1,0.95,1.23,0.261,592
2025-08-26T00:00:00.000Z,0.1,1.6,0.9,0.6,1,0.288,594
2025-08-27T00:00:00.000Z,0.55,2.1,1.2,1,1.48,0.322,593
2025-08-28T00:00:00.000Z,1.25,4.72,2.45,1.83,2.8,0.615,592
2025-08-29T00:00:00.000Z,1.75,25.6,4.2,2.8,10.7,5.657,594
2025-08-30T00:00:00.000Z,1.9,16.13,5.53,3.8,7.14,2.767,593
2025-08-31T00:00:00.000Z,1.12,20.73,3.75,2.83,9.8,4.419,593
2025-09-01T00:00:00.000Z,1.63,5.38,2.92,2.63,3.54,0.739,592
2025-09-02T00:00:00.000Z,1.12,9.93,3.08,2.25,4.72,2.011,592
2025-09-03T00:00:00.000Z,0.63,6.78,1.48,1.14,2.65,1.172,591
2025-09-04T00:00:00.000Z,0.4,2.5,1.3,0.8,1.65,0.494,591
2025-09-05T00:00:00.000Z,1,5,1.8,1.5,2.96,1.1,472
2025-09-06T00:00:00.000Z,0.6,1.23,0.77,0.72,0.98,0.191,8
2025-09-07T00:00:00.000Z,0.3,1.4,0.77,0.6,0.9,0.182,257
2025-09-08T00:00:00.000Z,0.43,4.65,1.4,0.7,3.33,1.3,307
2025-09-09T00:00:00.000Z,3.1,13.23,6.3,4.88,7.72,1.92,591
2025-09-10T00:00:00.000Z,5.13,11.38,7.53,6.75,8,1.046,559
2025-09-11T00:00:00.000Z,0.7,9.1,2.4,1.73,3.88,2.137,588
2025-09-12T00:00:00.000Z,0.3,2.02,0.95,0.7,1.25,0.37,593
2025-09-13T00:00:00.000Z,0.2,2.2,0.73,0.56,1,0.329,594
2025-09-14T00:00:00.000Z,0.3,1.92,0.75,0.6,1,0.303,594
2025-09-15T00:00:00.000Z,0.4,2.22,0.9,0.7,1.2,0.33,502
2025-09-16T00:00:00.000Z,0.6,2.42,1.23,1.01,1.48,0.315,593
2025-09-17T00:00:00.000Z,0.52,2.15,1.2,1.02,1.45,0.288,594
2025-09-18T00:00:00.000Z,0.2,3.72,1.27,0.8,1.77,0.614,592
2025-09-19T00:00:00.000Z,0.8,4.38,2.42,1.5,2.9,0.812,573
2025-09-20T00:00:00.000Z,1.95,6.85,3.38,3,4.03,0.898,467
2025-09-21T00:00:00.000Z,0.4,6.75,3.15,1.38,4.28,1.757,592
2025-09-22T00:00:00.000Z,0.1,2.1,0.73,0.5,1,0.314,591
2025-09-23T00:00:00.000Z,0.1,1.12,0.3,0.28,0.4,0.128,593
2025-09-24T00:00:00.000Z,0.1,1.38,0.35,0.3,0.5,0.183,566
2025-09-25T00:00:00.000Z,0.1,1,0.3,0.2,0.4,0.125,592
2025-09-26T00:00:00.000Z,0.1,1.8,0.35,0.3,0.47,0.184,592
2025-09-27T00:00:00.000Z,0.3,2.63,0.75,0.6,0.9,0.263,592
2025-09-28T00:00:00.000Z,0.38,1.73,0.63,0.56,0.73,0.151,586
2025-09-29T00:00:00.000Z,0.3,1.5,0.68,0.5,0.9,0.244,590
2025-09-30T00:00:00.000Z,0.3,1.45,0.7,0.55,0.85,0.201,593
2025-10-01T00:00:00.000Z,0.5,3.28,1.38,1.02,1.9,0.53,577
2025-10-02T00:00:00.000Z,1.33,3.67,2.2,1.92,2.6,0.455,570
2025-10-03T00:00:00.000Z,0.88,2.2,1.42,1.27,1.6,0.24,554
2025-10-04T00:00:00.000Z,0.43,5.8,2.1,0.9,3,1.067,585
2025-10-05T00:00:00.000Z,0.43,8.1,1.23,0.8,1.6,0.762,591
2025-10-06T00:00:00.000Z,0.1,1.35,0.4,0.28,0.6,0.222,593
2025-10-07T00:00:00.000Z,0.47,5.9,1.14,0.88,1.85,1.052,587
2025-10-08T00:00:00.000Z,0.2,4.57,1.12,0.65,2.04,0.897,591
2025-10-09T00:00:00.000Z,0.32,3.95,0.77,0.63,0.98,0.591,592
2025-10-10T00:00:00.000Z,1.3,6.75,2.94,2.17,4.43,1.307,590
2025-10-11T00:00:00.000Z,0.47,2.58,1.08,0.82,1.33,0.404,593
2025-10-12T00:00:00.000Z,0.2,2.02,0.6,0.4,0.77,0.291,588
2025-10-13T00:00:00.000Z,0.2,11.02,0.7,0.5,1.4,2.05,591
2025-10-14T00:00:00.000Z,0.2,1.4,0.7,0.5,0.85,0.238,585
2025-10-15T00:00:00.000Z,0.35,4.82,0.88,0.7,1.3,0.655,588
2025-10-16T00:00:00.000Z,0.32,3.2,0.85,0.7,1.14,0.43,503
2025-10-17T00:00:00.000Z,0.1,1.77,0.6,0.32,0.95,0.372,586
2025-10-18T00:00:00.000Z,0,2.17,0.3,0.2,0.7,0.39,592
2025-10-19T00:00:00.000Z,0.2,103.65,0.8,0.6,2,10.857,594
2025-10-20T00:00:00.000Z,0.5,4.43,1.85,1.02,2.6,1,594
2025-10-21T00:00:00.000Z,1.3,5.95,3.9,2.9,4.76,1.179,592
2025-10-22T00:00:00.000Z,0.4,2.7,1.6,1.1,2,0.549,593
2025-10-23T00:00:00.000Z,0.8,5.15,2.35,1.55,3.1,1.01,592
2025-10-24T00:00:00.000Z,0.2,6.57,0.8,0.55,1.14,0.669,594
2025-10-25T00:00:00.000Z,0.3,1.88,0.8,0.6,0.98,0.245,593
2025-10-26T00:00:00.000Z,0.2,3.13,0.8,0.6,1.1,0.409,594
2025-10-27T00:00:00.000Z,0.2,1.77,0.5,0.32,0.7,0.253,588
2025-10-28T00:00:00.000Z,0.2,5.85,0.88,0.55,1.1,0.703,594
2025-10-29T00:00:00.000Z,0.2,5.97,1.6,1.25,2.06,0.798,593
2025-10-30T00:00:00.000Z,0.1,2.35,0.73,0.4,1.02,0.374,594
2025-10-31T00:00:00.000Z,0.2,1.9,0.6,0.4,1.17,0.434,594
2025-11-01T00:00:00.000Z,1,4.38,2.2,1.73,2.7,0.727,594
2025-11-02T00:00:00.000Z,0.52,4.84,2.13,1.1,2.63,0.851,594
2025-11-03T00:00:00.000Z,0.56,6.1,1.83,1.2,2.45,0.773,593
2025-11-04T00:00:00.000Z,0.6,3.25,1.9,1.5,2.2,0.513,594
2025-11-05T00:00:00.000Z,0.68,2,1.19,1.02,1.33,0.216,592
2025-11-06T00:00:00.000Z,0.75,3.05,1.7,1.42,2.17,0.482,594
2025-11-07T00:00:00.000Z,2.42,9.57,4.79,4.3,5.32,0.995,594
2025-11-08T00:00:00.000Z,2.92,10.13,6.7,4.47,7.82,1.791,594
2025-11-09T00:00:00.000Z,3.35,8.3,6.2,5.25,6.78,1.053,595
2025-11-10T00:00:00.000Z,2.25,5.95,4.05,3.58,4.47,0.655,589
2025-11-11T00:00:00.000Z,0.8,3.8,2.25,1.77,2.67,0.678,593
2025-11-12T00:00:00.000Z,1.17,3.7,2.05,1.73,2.3,0.412,292
